trt,gen,zero1,lt151,gt151,zero2,lt152,gt152,tot1,spo1,veg1,mat1,tot2,spo2,veg2,mat2
temp_unlink_1_0.70,150,64486,330,25182,70253,62,19683,25512,0,0,25442,19745,0,0,19737
temp_unlink_1_0.90,150,61103,1058,27837,66437,120,23441,28895,0,0,28885,23561,0,0,23558
temp_unlink_2_0.10,150,61915,11,28072,68387,2,21609,28083,0,0,27929,21611,0,0,21581
temp_unlink_2_0.30,150,60361,55,29582,67460,3,22535,29637,0,0,29416,22538,0,0,22490
temp_unlink_2_0.50,150,57293,168,32537,65496,35,24467,32705,0,0,32039,24502,0,0,24405
temp_unlink_2_0.70,150,46693,883,42422,58999,199,30800,43305,0,0,36571,30999,0,0,30166
temp_unlink_2_0.90,150,23762,52505,13731,48488,31611,9899,66236,0,221,0,41510,0,91,0
temp_unlink_3_0.10,150,23415,8103,58480,48750,5004,36244,66583,0,386,0,41248,0,146,0
temp_unlink_3_0.30,150,23206,20251,46541,48233,12691,29074,66792,0,443,0,41765,0,212,0
temp_unlink_3_0.50,150,24025,32405,33568,49032,20129,20837,65973,0,362,0,40966,0,143,0
temp_unlink_3_0.70,150,23688,45795,20515,48794,28790,12414,66310,0,343,0,41204,0,190,0
temp_unlink_3_0.90,150,23280,59122,7596,48352,37006,4640,66718,0,369,0,41646,0,123,0
temp_link_0_0.10,175,24814,6717,58467,47324,1926,40748,65184,2,27182,28173,42674,0,1588,40375
temp_link_0_0.30,175,23096,27539,39363,46602,1389,42007,66902,0,30790,26721,43396,0,1518,41275
temp_link_0_0.50,175,22679,38032,29287,46413,1992,41593,67318,0,31054,26478,43565,0,1602,41409
temp_link_0_0.70,175,20931,43134,25933,45441,2101,42456,69067,0,34292,25263,44557,0,1627,42420
temp_link_0_0.90,175,17709,51298,20991,43689,2163,44146,72289,3,40434,20989,46309,0,1623,44146
temp_link_1_0.10,175,24578,11075,54345,47240,566,42192,65420,3,28005,28070,42758,2,1645,40474
temp_link_1_0.30,175,24691,26885,38422,47277,1562,41159,65307,0,27751,28468,42721,0,1636,40460
temp_link_1_0.50,175,23677,36872,29449,46818,2122,41058,66321,0,29485,27597,43180,0,1636,40907
temp_link_1_0.70,175,21906,41784,26308,45765,2231,42002,68092,0,32260,26188,44233,0,1662,41996
temp_link_1_0.90,175,15447,56936,17615,42576,1975,45447,74551,0,45988,17607,47422,0,1523,45446
temp_link_2_0.10,175,23822,11093,55083,46695,1082,42221,66175,0,28317,28446,43303,0,3047,38973
temp_link_2_0.30,175,21387,26737,41874,45465,4939,39594,68611,2,31742,26537,44533,0,6061,36094
temp_link_2_0.50,175,18602,39194,32202,44323,11585,34090,71396,1,35814,24011,45675,0,10435,31250
temp_link_2_0.70,175,15921,52548,21529,43622,22717,23659,74077,15,41882,18026,46376,3,17285,21871
temp_link_2_0.90,175,14016,61550,14432,42836,34924,12238,75982,758,46472,880,47162,626,24419,1027
temp_link_3_0.10,175,13811,8981,67206,42933,5857,41208,76187,951,48943,260,47065,556,27486,203
temp_link_3_0.30,175,13959,23937,52102,43022,14763,32213,76039,1042,49134,157,46976,675,27457,168
temp_link_3_0.50,175,13823,36762,39413,42925,23072,24001,76175,1015,48945,204,47073,652,27582,206
temp_link_3_0.70,175,14130,52746,23122,42974,32935,14089,75868,951,48680,202,47024,625,27190,200
temp_link_3_0.90,175,14086,66953,8959,43281,41449,5268,75912,966,48948,211,46717,621,27533,182
temp_unlink_0_0.10,175,71476,4548,13974,75265,3138,11595,18522,0,0,18521,14733,0,0,14733
temp_unlink_0_0.30,175,67678,731,21589,72227,863,16908,22320,0,0,22319,17771,0,0,17771
temp_unlink_0_0.50,175,70442,6974,12582,74196,8660,7142,19556,0,0,19556,15802,0,0,15802
temp_unlink_0_0.70,175,35020,33370,21608,48185,6402,35411,54978,0,0,54978,41813,0,0,41813
temp_unlink_0_0.90,175,32897,3697,53404,37543,45792,6663,57101,0,0,57101,52455,0,0,52455
temp_unlink_1_0.10,175,65239,0,24759,70902,0,19096,24758,0,0,24697,19096,0,0,19089
temp_unlink_1_0.30,175,64764,40,25194,70550,5,19443,25234,0,0,25170,19448,0,0,19439
temp_unlink_1_0.50,175,63575,6539,19884,69743,1378,18877,26423,0,0,26392,20255,0,0,20255
temp_unlink_1_0.70,175,64521,190,25287,70214,48,19736,25477,0,0,25439,19784,0,0,19775
temp_unlink_1_0.90,175,67427,311,22260,71926,55,18017,22571,0,0,22571,18072,0,0,18072
temp_unlink_2_0.10,175,64367,8,25623,70272,3,19723,25631,0,0,25575,19726,0,0,19720
temp_unlink_2_0.30,175,62793,4,27201,69013,5,20980,27205,0,0,27100,20985,0,0,20974
temp_unlink_2_0.50,175,60450,39,29509,67522,23,22453,29548,0,0,29292,22476,0,0,22441
temp_unlink_2_0.70,175,52652,382,36964,62457,60,27481,37345,0,0,35930,27541,0,0,27373
temp_unlink_2_0.90,175,22993,52261,14744,48150,31126,10722,67005,0,518,0,41848,0,223,0
temp_unlink_3_0.10,175,22177,7976,59845,47756,5002,37240,67821,0,806,0,42242,0,426,0
temp_unlink_3_0.30,175,22553,20114,47331,48080,12340,29578,67445,0,913,0,41918,0,427,0
temp_unlink_3_0.50,175,22505,32493,35000,48084,20013,21901,67493,0,798,0,41914,0,381,0
temp_unlink_3_0.70,175,22646,46306,21046,48258,28741,12999,67352,0,724,0,41740,0,290,0
temp_unlink_3_0.90,175,22511,59986,7501,47910,37462,4626,67487,0,758,0,42088,0,390,0
temp_link_0_0.10,200,23536,6982,59480,46820,1632,41546,66461,0,29554,27114,43178,0,1621,40877
temp_link_0_0.30,200,19370,33244,37384,44662,1425,43911,70628,0,36335,22869,45336,0,1514,43161
temp_link_0_0.50,200,19455,44439,26104,44684,2013,43301,70543,0,36425,23161,45314,0,1624,43150
temp_link_0_0.70,200,17137,52086,20775,43573,1970,44455,72861,1,42057,19933,46425,0,1517,44412
temp_link_0_0.90,200,14836,58905,16257,42414,1938,45646,75162,0,47010,16252,47584,0,1441,45646
temp_link_1_0.10,200,23527,12208,54263,46767,675,42556,66471,0,29946,27060,43231,0,1633,40892
temp_link_1_0.30,200,23933,29132,36933,46857,1564,41577,66065,0,29241,27819,43141,0,1582,40920
temp_link_1_0.50,200,22001,39673,28324,45988,2024,41986,67996,0,31925,25967,44010,0,1618,41842
temp_link_1_0.70,200,18462,49527,22009,44221,2117,43660,71535,2,38450,21880,45777,0,1543,43656
temp_link_1_0.90,200,14301,60663,15034,42193,1949,45856,75697,3,49904,15034,47805,1,1575,45854
temp_link_2_0.10,200,24299,11708,53991,46919,1241,41838,65698,0,27803,28336,43079,0,3036,38640
temp_link_2_0.30,200,20898,27448,41652,45283,5386,39329,69100,0,32134,26546,44715,0,6569,35733
temp_link_2_0.50,200,18392,40223,31383,44305,12291,33402,71606,2,36245,23462,45693,5,10868,30570
temp_link_2_0.70,200,15871,52983,21144,43476,23978,22544,74127,5,41897,17703,46522,1,18033,20849
temp_link_2_0.90,200,14217,60469,15312,42951,33792,13255,75781,855,45944,1299,47047,445,24003,1489
temp_link_3_0.10,200,13945,8804,67249,42977,5463,41558,76053,798,49126,173,47021,459,27503,163
temp_link_3_0.30,200,13975,23628,52395,42812,14698,32488,76023,1097,49298,167,47186,661,27651,161
temp_link_3_0.50,200,13706,36858,39434,42734,23023,24241,76291,1049,49146,158,47264,770,27503,131
temp_link_3_0.70,200,13939,53020,23039,42951,32684,14363,76059,752,49301,148,47047,448,27468,159
temp_link_3_0.90,200,13859,66882,9257,43012,41375,5611,76139,974,49409,234,46986,659,27367,179
temp_unlink_0_0.10,200,69069,4509,16420,73557,3043,13398,20929,0,0,20917,16441,0,0,16441
temp_unlink_0_0.30,200,34016,467,55515,37852,784,51362,55982,0,0,55982,52146,0,0,52146
temp_unlink_0_0.50,200,70686,6888,12424,74605,5698,9695,19312,0,0,19309,15393,0,0,15393
temp_unlink_0_0.70,200,18280,1684,70034,20644,496,68858,71718,0,0,71718,69354,0,0,69354
temp_unlink_0_0.90,200,57204,4020,28774,60928,1449,27621,32794,0,0,32794,29070,0,0,29070
temp_unlink_1_0.10,200,65473,0,24525,70896,0,19102,24525,0,0,24479,19102,0,0,19094
temp_unlink_1_0.30,200,64399,44,25555,70036,4,19958,25599,0,0,25552,19962,0,0,19954
temp_unlink_1_0.50,200,63554,3169,23275,69507,583,19908,26444,0,0,26386,20491,0,0,20482
temp_unlink_1_0.70,200,66467,167,23364,71749,28,18221,23531,0,0,23488,18249,0,0,18247
temp_unlink_1_0.90,200,68015,683,21300,72681,66,17251,21983,0,0,21981,17317,0,0,17317
temp_unlink_2_0.10,200,65414,4,24580,71017,0,18981,24584,0,0,24538,18981,0,0,18978
temp_unlink_2_0.30,200,64649,0,25349,70415,0,19583,25349,0,0,25291,19573,0,0,19581
temp_unlink_2_0.50,200,62548,39,27411,68851,4,21143,27450,0,0,27325,21147,0,0,21129
temp_unlink_2_0.70,200,57950,204,31844,65808,59,24131,32048,0,0,31616,24190,0,0,24138
temp_unlink_2_0.90,200,22201,51743,16054,47574,30965,11459,67797,0,1026,0,42424,0,433,0
temp_unlink_3_0.10,200,21321,8195,60482,47243,5082,37673,68677,0,1871,0,42755,0,834,0
temp_unlink_3_0.30,200,21491,20064,48443,47679,12429,29890,68507,0,1874,0,42319,0,879,0
temp_unlink_3_0.50,200,21518,32689,35791,47578,20208,22212,68480,0,1599,0,42420,0,791,0
temp_unlink_3_0.70,200,22031,46506,21461,47947,28667,13384,67967,0,1434,0,42051,0,704,0
temp_unlink_3_0.90,200,21666,60656,7676,47688,37533,4777,68332,0,1652,0,42310,0,769,0
temp_link_0_0.10,225,20790,7225,61983,45551,828,43619,69208,1,33906,24576,44445,0,1672,42068
temp_link_0_0.30,225,15841,38730,35427,42773,1201,46024,74157,0,44226,17736,47225,0,1305,45385
temp_link_0_0.50,225,16468,51800,21730,43026,1808,45164,73530,1,42857,18894,46972,0,1412,45080
temp_link_0_0.70,225,14605,58530,16863,42157,1900,45941,75393,0,47898,16051,47841,0,1467,45926
temp_link_0_0.90,225,14067,61294,14637,41733,1870,46395,75931,0,49539,14637,48265,0,1412,46395
temp_link_1_0.10,225,19862,14717,55419,44860,600,44538,70135,2,35665,23718,45138,0,1551,42975
temp_link_1_0.30,225,23537,30217,36244,46638,1562,41798,66458,0,29739,27614,43360,0,1548,41217
temp_link_1_0.50,225,18065,47859,24074,44021,1865,44112,71933,0,39625,21364,45977,0,1520,43954
temp_link_1_0.70,225,20168,44973,24857,44926,2091,42981,69830,0,35472,24701,45072,0,1596,42971
temp_link_1_0.90,225,19862,45464,24672,44883,1947,43168,70136,0,36681,24670,45115,0,1482,43168
temp_link_2_0.10,225,23851,12811,53336,46778,1368,41852,66147,0,28304,28424,43220,0,3308,38597
temp_link_2_0.30,225,20850,28124,41024,45058,5567,39373,69148,3,32083,26685,44940,0,6311,36163
temp_link_2_0.50,225,18226,40858,30914,44271,12522,33205,71771,1,36665,23429,45727,0,11027,30406
temp_link_2_0.70,225,15625,53854,20519,43260,24138,22600,74373,1,42281,17236,46738,2,18147,20755
temp_link_2_0.90,225,14318,60797,14883,42900,33327,13771,75680,665,45928,1872,47098,453,23705,2259
temp_link_3_0.10,225,13956,9087,66955,43085,5629,41284,76042,943,48798,124,46913,609,27112,103
temp_link_3_0.30,225,13948,23593,52457,43081,14929,31988,76050,997,48403,135,46917,613,26922,131
temp_link_3_0.50,225,13977,37168,38853,43109,22912,23977,76021,1033,49024,139,46888,646,27604,114
temp_link_3_0.70,225,14029,53052,22917,43120,32963,13915,75968,925,48701,152,46878,551,27278,141
temp_link_3_0.90,225,13809,67003,9186,43057,41322,5619,76189,799,48992,189,46941,565,27411,135
temp_unlink_0_0.10,225,67772,3975,18251,72556,2843,14599,22226,0,0,22206,17442,0,0,17442
temp_unlink_0_0.30,225,59881,813,29304,66464,1382,22152,30117,0,0,29583,23534,0,0,23485
temp_unlink_0_0.50,225,69221,6933,13844,73649,4539,11810,20777,0,0,20758,16349,0,0,16346
temp_unlink_0_0.70,225,74772,860,14366,77379,290,12329,15226,0,0,15226,12619,0,0,12619
temp_unlink_0_0.90,225,72903,2813,14282,76092,1758,12148,17095,0,0,17095,13906,0,0,13902
temp_unlink_1_0.10,225,65579,0,24419,70906,0,19092,24419,0,0,24365,19092,0,0,19084
temp_unlink_1_0.30,225,65717,9,24272,71102,1,18895,24281,0,0,24243,18896,0,0,18894
temp_unlink_1_0.50,225,65311,1718,22969,70993,261,18744,24687,0,0,24631,19005,0,0,19002
temp_unlink_1_0.70,225,66866,77,23055,71916,40,18042,23132,0,0,23103,18082,0,0,18079
temp_unlink_1_0.90,225,67292,1353,21353,72305,149,17544,22706,0,0,22698,17693,0,0,17693
temp_unlink_2_0.10,225,66449,0,23549,71653,0,18345,23549,0,0,23522,18345,0,0,18342
temp_unlink_2_0.30,225,64985,0,25013,70567,0,19431,25013,0,0,24966,19428,0,0,19430
temp_unlink_2_0.50,225,64360,5,25633,70174,6,19818,25638,0,0,25573,19824,0,0,19817
temp_unlink_2_0.70,225,61175,199,28624,68098,46,21854,28823,0,0,28649,21900,0,0,21870
temp_unlink_2_0.90,225,21575,51461,16962,47086,30332,12580,68423,0,1538,0,42912,0,711,0
temp_unlink_3_0.10,225,20706,8620,60672,47177,5437,37384,69292,0,3626,0,42821,0,1766,0
temp_unlink_3_0.30,225,20742,21408,47848,47040,13290,29668,69256,0,3466,0,42958,0,1755,0
temp_unlink_3_0.50,225,20859,33502,35637,47204,20854,21940,69139,0,2897,0,42794,0,1455,0
temp_unlink_3_0.70,225,20588,47517,21893,46793,29719,13486,69410,0,2810,0,43205,0,1425,0
temp_unlink_3_0.90,225,20562,61602,7834,46918,38136,4944,69436,0,3030,0,43080,0,1400,0
temp_link_0_0.10,250,16684,8704,64610,43571,417,46010,73314,6,42419,19183,46427,0,1525,44350
temp_link_0_0.30,250,14326,41148,34524,41862,1172,46964,75672,2,49331,14946,48136,0,1398,46356
temp_link_0_0.50,250,14663,56283,19052,42385,1837,45776,75334,0,47680,15697,47613,0,1480,45665
temp_link_0_0.70,250,13941,60525,15532,41736,1827,46435,76057,0,50396,14521,48262,0,1442,46384
temp_link_0_0.90,250,14025,61563,14410,42057,1898,46043,75973,0,50158,14409,47941,0,1497,46043
temp_link_1_0.10,250,16478,17456,56064,43442,616,45940,73519,0,43082,18488,46556,0,1531,44504
temp_link_1_0.30,250,19949,35225,34824,44958,1483,43557,70048,0,35620,23872,45040,0,1538,42958
temp_link_1_0.50,250,15534,54227,20237,42949,1797,45252,74464,0,45898,17253,47049,0,1466,45117
temp_link_1_0.70,250,16142,55596,18260,43045,2085,44868,73856,0,44433,18106,46953,0,1577,44862
temp_link_1_0.90,250,15559,56741,17698,42938,1926,45134,74438,0,46249,17695,47060,0,1502,45133
temp_link_2_0.10,250,24023,13473,52502,46780,1324,41894,65975,1,28124,28205,43214,0,3204,38614
temp_link_2_0.30,250,20790,28355,40853,45096,5647,39255,69208,3,32410,26681,44902,0,6539,35966
temp_link_2_0.50,250,18060,41424,30514,44082,13112,32804,71937,0,36681,23371,45916,0,11306,30296
temp_link_2_0.70,250,15694,54250,20054,43551,24587,21860,74304,17,42178,16887,46447,8,18253,20067
temp_link_2_0.90,250,14207,61626,14165,43049,33683,13266,75791,482,46934,2483,46949,350,24315,2856
temp_link_3_0.10,250,13984,9117,66897,42933,5701,41364,76014,959,48679,123,47065,664,27230,100
temp_link_3_0.30,250,13786,23592,52620,42951,14766,32281,76212,1046,48639,132,47047,686,27163,117
temp_link_3_0.50,250,13984,37398,38616,43066,23357,23575,76014,1213,48547,133,46932,771,27356,98
temp_link_3_0.70,250,13991,53292,22715,43101,32790,14107,76007,918,48527,115,46897,512,27148,99
temp_link_3_0.90,250,13872,66639,9487,42974,41200,5824,76126,876,49118,157,47021,596,27804,137
temp_unlink_0_0.10,250,67940,3784,18274,72763,2680,14555,22058,0,0,22036,17235,0,0,17235
temp_unlink_0_0.30,250,23268,10915,55815,25512,48608,15878,66730,0,0,66632,64486,0,0,64471
temp_unlink_0_0.50,250,68587,6033,15378,73205,3995,12798,21411,0,0,21409,16793,0,0,16793
temp_unlink_0_0.70,250,77415,322,12261,78697,135,11166,12583,0,0,12583,11301,0,0,11301
temp_unlink_0_0.90,250,71779,4910,13309,75545,3703,10750,18219,0,0,18218,14453,0,0,14445
temp_unlink_1_0.10,250,65609,0,24389,71008,0,18990,24388,0,0,24370,18990,0,0,18990
temp_unlink_1_0.30,250,65982,9,24007,71378,0,18620,24016,0,0,23982,18620,0,0,18615
temp_unlink_1_0.50,250,65366,777,23855,70887,135,18976,24632,0,0,24583,19111,0,0,19111
temp_unlink_1_0.70,250,66351,27,23620,71529,6,18463,23647,0,0,23623,18469,0,0,18464
temp_unlink_1_0.90,250,67153,2128,20717,72137,281,17580,22845,0,0,22830,17861,0,0,17861
temp_unlink_2_0.10,250,66026,0,23972,71334,0,18664,23972,0,0,23935,18664,0,0,18651
temp_unlink_2_0.30,250,65807,0,24191,71153,0,18845,24191,0,0,24158,18845,0,0,18845
temp_unlink_2_0.50,250,65568,12,24418,71148,1,18849,24430,0,0,24398,18850,0,0,18849
temp_unlink_2_0.70,250,63114,136,26748,69358,25,20615,26884,0,0,26791,20640,0,0,20635
temp_unlink_2_0.90,250,20850,51275,17873,46883,30006,13109,69148,0,2265,0,43115,0,1037,0
temp_unlink_3_0.10,250,19670,8621,61707,46506,5392,38100,70328,0,6579,0,43492,0,3128,0
temp_unlink_3_0.30,250,19860,22261,47877,46485,13942,29571,70138,0,6357,0,43513,0,3140,0
temp_unlink_3_0.50,250,19739,34735,35524,46384,21986,21628,70259,0,5524,0,43614,0,2730,0
temp_unlink_3_0.70,250,20173,48355,21470,46669,29901,13428,69825,0,5007,0,43329,0,2541,0
temp_unlink_3_0.90,250,19743,61859,8396,46402,38200,5396,70255,0,5392,0,43596,0,2788,0
temp_link_0_0.10,275,14848,9753,65397,42446,330,47222,75150,0,47720,15781,47552,0,1551,45532
temp_link_0_0.30,275,14012,41739,34247,41799,1170,47029,75986,0,49948,14428,48199,0,1317,46396
temp_link_0_0.50,275,13781,57909,18308,41821,1770,46407,76217,1,50436,14730,48177,0,1477,46268
temp_link_0_0.70,275,13890,60445,15663,41864,1728,46406,76107,0,50542,14565,48134,0,1404,46346
temp_link_0_0.90,275,14032,61680,14286,41883,1868,46247,75966,0,50463,14286,48115,0,1442,46247
temp_link_1_0.10,275,14479,19708,55811,42322,535,47141,75518,0,48516,15306,47676,0,1457,45809
temp_link_1_0.30,275,16708,40196,33094,43339,1326,45333,73290,0,42523,19345,46659,0,1482,44651
temp_link_1_0.50,275,14394,57206,18398,42055,1555,46388,75604,0,49321,14897,47943,0,1294,46265
temp_link_1_0.70,275,14389,60280,15329,42254,1765,45979,75609,0,49335,15165,47744,0,1423,45977
temp_link_1_0.90,275,14085,60850,15063,41911,1894,46193,75913,0,49303,15063,48087,0,1488,46193
temp_link_2_0.10,275,23617,13978,52403,46723,1513,41762,66381,0,28595,28097,43275,0,3360,38481
temp_link_2_0.30,275,20997,28081,40920,45369,5568,39061,69001,1,32309,26513,44629,0,6468,35625
temp_link_2_0.50,275,18076,41822,30100,44046,13541,32411,71922,0,36960,23156,45952,0,11585,29875
temp_link_2_0.70,275,15624,54272,20102,43423,24964,21611,74373,15,41815,16994,46575,9,18430,19854
temp_link_2_0.90,275,14452,61645,13901,43256,34075,12667,75546,450,46389,2985,46742,258,24272,3262
temp_link_3_0.10,275,13859,9250,66889,42971,5821,41206,76139,1151,48709,131,47027,699,27274,146
temp_link_3_0.30,275,13953,23518,52527,42921,14734,32343,76045,1205,48707,103,47077,822,27267,144
temp_link_3_0.50,275,14059,37501,38438,43151,23361,23486,75938,1244,48557,121,46847,769,27162,105
temp_link_3_0.70,275,13889,52353,23756,42811,32550,14637,76109,880,48917,133,47187,501,27362,82
temp_link_3_0.90,275,13974,66786,9238,42884,41386,5728,76024,880,48815,154,47114,543,27622,114
temp_unlink_0_0.10,275,67132,3412,19454,72148,2702,15148,22866,0,0,22835,17850,0,0,17850
temp_unlink_0_0.30,275,40225,4340,45433,45859,6115,38024,49773,0,0,49765,44139,0,0,44138
temp_unlink_0_0.50,275,67826,5496,16676,72633,3553,13812,22172,0,0,22159,17365,0,0,17365
temp_unlink_0_0.70,275,77874,806,11318,80169,503,9326,12124,0,0,12124,9829,0,0,9829
temp_unlink_0_0.90,275,69343,6827,13828,73816,4759,11423,20655,0,0,20644,16182,0,0,16177
temp_unlink_1_0.10,275,65849,0,24149,71272,0,18726,24149,0,0,24127,18726,0,0,18724
temp_unlink_1_0.30,275,65866,0,24132,71181,0,18817,24132,0,0,24114,18817,0,0,18813
temp_unlink_1_0.50,275,66126,432,23440,71298,67,18633,23871,0,0,23846,18700,0,0,18695
temp_unlink_1_0.70,275,66702,35,23261,71732,15,18251,23296,0,0,23285,18266,0,0,18264
temp_unlink_1_0.90,275,67100,2624,20274,72212,458,17328,22898,0,0,22891,17786,0,0,17785
temp_unlink_2_0.10,275,66399,0,23599,71605,0,18393,23599,0,0,23579,18393,0,0,18393
temp_unlink_2_0.30,275,66148,0,23850,71462,0,18536,23850,0,0,23807,18536,0,0,18533
temp_unlink_2_0.50,275,65242,0,24756,70769,3,19226,24756,0,0,24738,19229,0,0,19208
temp_unlink_2_0.70,275,64870,116,25012,70464,16,19518,25128,0,0,25087,19534,0,0,19530
temp_unlink_2_0.90,275,20236,51617,18145,46262,30453,13283,69762,0,3372,0,43736,0,1507,0
temp_unlink_3_0.10,275,18858,9426,61714,45974,5650,38374,71140,0,10625,0,44024,0,5364,0
temp_unlink_3_0.30,275,18818,22525,48655,45858,14144,29996,71180,0,10532,0,44140,0,5421,0
temp_unlink_3_0.50,275,19101,35372,35525,45903,21913,22182,70897,0,9390,0,44095,0,4777,0
temp_unlink_3_0.70,275,19058,48654,22286,46235,30120,13643,70940,0,9097,0,43763,0,4594,0
temp_unlink_3_0.90,275,19346,62138,8514,46268,38633,5097,70652,0,8910,0,43730,0,4584,0
temp_link_0_0.10,300,14266,10910,64822,42090,310,47598,75732,0,49621,14460,47908,0,1371,46030
temp_link_0_0.30,300,13945,40818,35235,41690,1067,47241,76053,1,51074,14178,48308,0,1367,46561
temp_link_0_0.50,300,13939,57662,18397,42022,1703,46273,76059,0,50721,14344,47976,0,1409,46143
temp_link_0_0.70,300,13779,60654,15565,41930,1861,46207,76219,0,51240,14591,48068,0,1508,46167
temp_link_0_0.90,300,13752,61980,14266,41675,1824,46499,76244,0,51037,14266,48323,0,1439,46499
temp_link_1_0.10,300,13974,20823,55201,41990,549,47459,76024,0,50355,14334,48008,0,1374,46249
temp_link_1_0.30,300,14717,43190,32091,42417,1262,46319,75281,0,47266,15746,47581,0,1397,45746
temp_link_1_0.50,300,13821,57766,18411,41917,1677,46404,76177,0,50553,14539,48081,0,1438,46294
temp_link_1_0.70,300,14090,61447,14461,41936,1767,46295,75907,0,50028,14290,48062,0,1361,46281
temp_link_1_0.90,300,14069,61222,14707,42094,1860,46044,75929,6,50029,14707,47904,0,1471,46044
temp_link_2_0.10,300,23545,14484,51969,46650,1459,41889,66453,1,29073,28262,43348,3,3300,38803
temp_link_2_0.30,300,21075,28537,40386,45357,5523,39118,68922,1,32001,26570,44641,0,6283,35820
temp_link_2_0.50,300,17957,42001,30040,44158,13633,32207,72041,0,37474,22968,45840,0,11928,29469
temp_link_2_0.70,300,15400,55558,19040,43424,25726,20848,74598,13,42675,15949,46574,13,18878,18947
temp_link_2_0.90,300,14394,62236,13368,43167,34032,12799,75604,424,46638,3168,46831,239,24042,3796
temp_link_3_0.10,300,13752,9093,67153,42756,5781,41461,76246,1099,49432,172,47242,693,27734,173
temp_link_3_0.30,300,13984,23905,52109,42966,14856,32176,76014,1156,48451,160,47032,719,27359,134
temp_link_3_0.50,300,13966,37913,38119,42885,23379,23734,76032,1216,49304,157,47113,757,27746,107
temp_link_3_0.70,300,14068,52109,23821,43214,32349,14435,75930,709,49235,102,46784,459,27434,121
temp_link_3_0.90,300,14113,66476,9409,43156,41102,5740,75885,739,48990,131,46842,511,27348,88
temp_unlink_0_0.10,300,67199,2799,20000,72174,2584,15240,22799,0,0,22762,17824,0,0,17821
temp_unlink_0_0.30,300,66107,4690,19201,71292,4204,14502,23891,0,0,23884,18706,0,0,18706
temp_unlink_0_0.50,300,68097,4522,17379,72761,3352,13885,21901,0,0,21879,17237,0,0,17233
temp_unlink_0_0.70,300,72702,2304,14992,76345,1434,12219,17296,0,0,17296,13653,0,0,13653
temp_unlink_0_0.90,300,68011,7492,14495,72610,5429,11959,21987,0,0,21973,17388,0,0,17379
temp_unlink_1_0.10,300,66623,0,23375,71776,0,18222,23375,0,0,23354,18222,0,0,18219
temp_unlink_1_0.30,300,66680,0,23318,71854,0,18144,23318,0,0,23295,18144,0,0,18137
temp_unlink_1_0.50,300,66214,232,23552,71491,35,18472,23784,0,0,23767,18507,0,0,18501
temp_unlink_1_0.70,300,66832,21,23145,71969,5,18024,23166,0,0,23138,18029,0,0,18026
temp_unlink_1_0.90,300,66774,3037,20187,71832,571,17595,23224,0,0,23196,18166,0,0,18166
temp_unlink_2_0.10,300,66258,0,23740,71540,0,18458,23740,0,0,23709,18458,0,0,18448
temp_unlink_2_0.30,300,66272,0,23726,71456,0,18542,23726,0,0,23706,18542,0,0,18538
temp_unlink_2_0.50,300,66237,0,23761,71437,0,18561,23761,0,0,23722,18561,0,0,18559
temp_unlink_2_0.70,300,65455,36,24507,70944,7,19047,24543,0,0,24514,19047,0,0,19054
temp_unlink_2_0.90,300,19902,52151,17945,46240,30492,13266,70096,0,4548,0,43758,0,2101,0
temp_unlink_3_0.10,300,18330,9222,62446,45595,5698,38705,71668,0,16475,0,44403,0,8320,0
temp_unlink_3_0.30,300,18087,22905,49006,45525,14240,30233,71911,0,16199,0,44473,0,8480,0
temp_unlink_3_0.50,300,18323,36565,35110,45639,22496,21863,71675,0,14688,0,44359,0,7464,0
temp_unlink_3_0.70,300,18111,50011,21876,45385,31024,13589,71887,0,13996,0,44613,0,7059,0
temp_unlink_3_0.90,300,18339,63016,8643,45613,39079,5306,71659,0,13954,0,44385,0,7138,0
temp_link_0_0.10,325,13921,11024,65053,42009,307,47682,76077,0,50553,14435,47989,0,1273,46288
temp_link_0_0.30,325,13921,40158,35919,41828,1246,46924,76077,1,51005,14280,48170,0,1441,46288
temp_link_0_0.50,325,13747,58001,18250,41741,1704,46553,76251,0,51504,14388,48257,0,1438,46454
temp_link_0_0.70,325,13994,60375,15629,42016,1821,46161,76004,0,51342,14376,47982,0,1475,46117
temp_link_0_0.90,325,13922,61633,14443,42055,1816,46127,76076,0,51158,14443,47943,0,1418,46127
temp_link_1_0.10,325,14011,20399,55588,42030,514,47454,75986,0,50305,14545,47968,0,1408,46084
temp_link_1_0.30,325,14346,44138,31514,42220,1239,46539,75651,0,49849,14562,47778,0,1419,45948
temp_link_1_0.50,325,14098,57679,18221,42116,1646,46236,75900,0,50944,14257,47882,0,1354,46122
temp_link_1_0.70,325,13892,61543,14563,41890,1824,46284,76106,0,50479,14376,48108,0,1436,46280
temp_link_1_0.90,325,14006,61706,14286,42001,1955,46042,75992,0,50674,14286,47997,0,1533,46042
temp_link_2_0.10,325,23722,14351,51925,46677,1594,41727,66276,2,28894,28086,43321,0,3483,38497
temp_link_2_0.30,325,20528,28956,40514,44807,5888,39303,69470,3,32476,26575,45191,0,6566,36058
temp_link_2_0.50,325,18152,41415,30431,44263,13212,32523,71846,5,37170,22919,45735,0,11550,29710
temp_link_2_0.70,325,15304,55769,18925,43312,26155,20531,74692,12,43058,15637,46686,5,19178,18602
temp_link_2_0.90,325,14148,63314,12536,42866,35361,11771,75850,379,47529,3275,47132,278,25067,3752
